Age,Income,Gender,Expenses,City,Education,Marital Status,Date
42.0,76300.0,Male,58300.0,London,Master,Single,2023-10-18 02:24:52.709270924
27.0,38300.0,Female,22100.0,London,High School,Married,
33.0,43100.0,Male,21500.0,Paris,Bachelor,Single,2023-10-18 04:09:43.258325832
33.0,32500.0,Male,18200.0,London,High School,Married,2023-10-18 05:02:08.532853284
25.0,22800.0,Male,11400.0,London,Bachelor,Married,2023-10-18 05:54:33.807380736
46.0,60800.0,Male,24400.0,Paris,Master,Married,2023-10-18 06:46:59.081908188
56.0,53300.0,Female,35200.0,London,Bachelor,Married,2023-10-18 07:39:24.356435644
45.0,50200.0,Male,20900.0,Rome,High School,Single,2023-10-18 08:31:49.630963096
23.0,29000.0,Male,14000.0,London,High School,Single,2023-10-18 09:24:14.905490548
33.0,,Female,51400.0,Berlin,High School,,2023-10-18 10:16:40.180018000
37.0,42400.0,Male,28300.0,Paris,Master,Single,2023-10-18 11:09:05.454545452
33.0,,Female,24900.0,Berlin,Master,Married,2023-10-18 12:01:30.729072908
24.0,28200.0,Male,18700.0,London,Master,Married,2023-10-18 12:53:56.003600360
58.0,47100.0,Male,36400.0,London,High School,Widowed,2023-10-18 13:46:21.278127812
31.0,54400.0,Male,23400.0,Madrid,Bachelor,Single,2023-10-18 14:38:46.552655264
60.0,54900.0,Female,31100.0,Paris,High School,Widowed,2023-10-18 15:31:11.827182716
43.0,52300.0,Male,36200.0,Paris,High School,Single,2023-10-18 16:23:37.101710168
43.0,57400.0,Female,38300.0,Paris,Bachelor,Married,2023-10-18 17:16:02.376237624
31.0,,Female,16200.0,Berlin,High School,Widowed,2023-10-18 18:08:27.650765076
24.0,53000.0,Male,24700.0,Berlin,High School,Married,2023-10-18 19:00:52.925292528
50.0,51700.0,Male,36900.0,London,High School,Single,2023-10-18 19:53:18.199819980
43.0,53500.0,Female,41900.0,Paris,Bachelor,Married,2023-10-18 20:45:43.474347432
62.0,51100.0,Male,36100.0,London,High School,Married,2023-10-18 21:38:08.748874888
37.0,30900.0,Male,24300.0,Paris,High School,Divorced,2023-10-18 22:30:34.023402340
20.0,30200.0,Male,19400.0,Paris,High School,Single,2023-10-18 23:22:59.297929792
69.0,16800.0,Female,13000.0,Paris,High School,Married,2023-10-19 00:15:24.572457244
,62300.0,,42100.0,London,Bachelor,Divorced,2023-10-19 01:07:49.846984696
43.0,62400.0,Male,47600.0,London,Master,Single,2023-10-19 02:00:15.121512148
28.0,62700.0,Male,29100.0,Paris,High School,Single,2023-10-19 02:52:40.396039604
19.0,54600.0,Female,39700.0,London,PhD,Widowed,2023-10-19 03:45:05.670567056
31.0,18000.0,Male,8600.0,Madrid,High School,Single,2023-10-19 04:37:30.945094508
61.0,34600.0,Female,14200.0,Paris,High School,Married,2023-10-19 05:29:56.219621960
47.0,52600.0,Male,31900.0,London,Bachelor,Married,2023-10-19 06:22:21.494149412
66.0,,Female,27400.0,London,Bachelor,Single,2023-10-19 07:14:46.768676868
29.0,46700.0,Female,19500.0,Madrid,High School,Married,2023-10-19 08:07:12.043204320
43.0,55500.0,Male,44000.0,London,High School,Single,2023-10-19 08:59:37.317731772
61.0,50200.0,Male,33500.0,London,Bachelor,Married,2023-10-19 09:52:02.592259224
50.0,51800.0,Male,39400.0,Berlin,PhD,Married,2023-10-19 10:44:27.866786676
30.0,40400.0,Male,32300.0,Paris,PhD,,2023-10-19 11:36:53.141314132
31.0,64700.0,Male,36000.0,London,Bachelor,Single,2023-10-19 12:29:18.415841584
41.0,43500.0,Male,21800.0,London,Bachelor,Married,2023-10-19 13:21:43.690369036
51.0,30000.0,Male,14200.0,London,Master,Single,2023-10-19 14:14:08.964896488
61.0,38400.0,Male,23300.0,Paris,Bachelor,Single,2023-10-19 15:06:34.239423940
43.0,44800.0,Female,28800.0,Paris,PhD,,2023-10-19 15:58:59.513951392
38.0,64900.0,Male,38200.0,Paris,Master,Married,
45.0,49400.0,Male,27400.0,Berlin,Bachelor,Single,
65.0,47200.0,Male,22100.0,Madrid,High School,,2023-10-19 18:36:15.337533752
53.0,,Female,18100.0,Paris,Bachelor,Married,2023-10-19 19:28:40.612061204
57.0,61800.0,Male,26800.0,Paris,Master,Single,2023-10-19 20:21:05.886588656
19.0,40200.0,Male,30000.0,Rome,High School,Married,
59.0,48500.0,Male,20300.0,London,High School,Married,2023-10-19 22:05:56.435643564
26.0,72200.0,Female,39900.0,Madrid,High School,Single,2023-10-19 22:58:21.710171016
40.0,57600.0,Female,25300.0,Paris,PhD,Single,2023-10-19 23:50:46.984698468
,25600.0,,18200.0,Berlin,Bachelor,Single,2023-10-20 00:43:12.259225920
30.0,23500.0,Male,12300.0,Berlin,High School,,2023-10-20 01:35:37.533753376
40.0,49000.0,Male,21800.0,Paris,High School,,2023-10-20 02:28:02.808280828
34.0,31800.0,Female,19500.0,Paris,Bachelor,Single,2023-10-20 03:20:28.082808280
65.0,59700.0,Male,45800.0,Paris,Bachelor,Single,2023-10-20 04:12:53.357335732
19.0,50600.0,Male,38600.0,Paris,High School,Married,2023-10-20 05:05:18.631863184
37.0,52500.0,Male,26200.0,Rome,PhD,,2023-10-20 05:57:43.906390636
37.0,39400.0,Female,27100.0,Paris,Bachelor,Single,2023-10-20 06:50:09.180918092
63.0,76100.0,Male,31400.0,Berlin,Bachelor,Single,2023-10-20 07:42:34.455445544
20.0,92600.0,Male,41900.0,Berlin,Master,Married,2023-10-20 08:34:59.729972996
29.0,45800.0,Male,27500.0,Paris,High School,Divorced,2023-10-20 09:27:25.004500448
57.0,55300.0,Male,27200.0,London,Bachelor,Single,2023-10-20 10:19:50.279027900
19.0,51500.0,Male,37000.0,Paris,Bachelor,Single,2023-10-20 11:12:15.553555356
53.0,46100.0,Male,35600.0,Paris,PhD,Single,2023-10-20 12:04:40.828082808
31.0,37500.0,Male,15100.0,Rome,High School,Single,2023-10-20 12:57:06.102610260
33.0,33700.0,Male,16600.0,Paris,Bachelor,Single,2023-10-20 13:49:31.377137712
36.0,33000.0,Male,19000.0,Paris,Bachelor,Single,2023-10-20 14:41:56.651665164
51.0,56100.0,Male,35100.0,Berlin,Master,Single,2023-10-20 15:34:21.926192616
61.0,42200.0,Male,32300.0,London,Master,Single,2023-10-20 16:26:47.200720072
63.0,11300.0,Male,8600.0,London,High School,Single,2023-10-20 17:19:12.475247524
23.0,56700.0,Male,37100.0,Madrid,High School,Married,2023-10-20 18:11:37.749774976
30.0,49400.0,Male,24800.0,Paris,High School,Married,2023-10-20 19:04:03.024302428
53.0,70200.0,Male,50100.0,Berlin,High School,Married,2023-10-20 19:56:28.298829880
39.0,55600.0,Male,26700.0,Madrid,Master,Single,2023-10-20 20:48:53.573357336
35.0,27800.0,Male,21900.0,Paris,High School,Single,2023-10-20 21:41:18.847884788
,16600.0,,6700.0,London,High School,Single,2023-10-20 22:33:44.122412240
69.0,39200.0,Male,24600.0,Paris,Master,Married,
47.0,40600.0,Male,17700.0,Paris,Master,Single,2023-10-21 00:18:34.671467144
68.0,64100.0,Male,36100.0,London,Bachelor,Single,
57.0,49900.0,Male,32600.0,London,Master,Single,2023-10-21 02:03:25.220522052
24.0,67000.0,Male,45300.0,Madrid,High School,,2023-10-21 02:55:50.495049504
49.0,30100.0,Female,21500.0,London,High School,Widowed,2023-10-21 03:48:15.769576956
65.0,64500.0,Male,41100.0,Madrid,High School,Married,2023-10-21 04:40:41.044104408
36.0,60800.0,Male,30400.0,Paris,Bachelor,Single,2023-10-21 05:33:06.318631860
23.0,19700.0,Female,14900.0,Paris,High School,Married,2023-10-21 06:25:31.593159316
,69800.0,,50600.0,Rome,High School,Married,2023-10-21 07:17:56.867686768
44.0,51400.0,Male,23900.0,Madrid,High School,Married,2023-10-21 08:10:22.142214220
60.0,55900.0,Male,40800.0,Paris,High School,Divorced,2023-10-21 09:02:47.416741672
54.0,37000.0,Male,29200.0,London,High School,Single,2023-10-21 09:55:12.691269124
65.0,69100.0,Male,45300.0,Paris,Master,Divorced,
24.0,32200.0,Male,16500.0,London,PhD,Divorced,2023-10-21 11:40:03.240324032
22.0,62500.0,Male,40200.0,Madrid,High School,,2023-10-21 12:32:28.514851484
28.0,62300.0,Female,33500.0,Berlin,High School,Married,2023-10-21 13:24:53.789378936
32.0,,Female,23700.0,Paris,Master,Single,2023-10-21 14:17:19.063906388
20.0,79800.0,Female,49300.0,Paris,High School,Married,2023-10-21 15:09:44.338433844
22.0,53500.0,Female,41300.0,Paris,Master,Married,2023-10-21 16:02:09.612961296
40.0,59800.0,Male,38700.0,Berlin,High School,Single,2023-10-21 16:54:34.887488748
54.0,27100.0,Male,13200.0,London,Bachelor,Single,2023-10-21 17:47:00.162016200
26.0,81800.0,Male,56400.0,Rome,Bachelor,Married,2023-10-21 18:39:25.436543652
32.0,,Female,16400.0,Berlin,High School,Widowed,2023-10-21 19:31:50.711071104
20.0,65400.0,Male,33300.0,Paris,High School,Single,2023-10-21 20:24:15.985598560
46.0,35100.0,Male,19500.0,Berlin,Master,Single,2023-10-21 21:16:41.260126012
23.0,40700.0,Female,16500.0,London,PhD,Married,2023-10-21 22:09:06.534653464
34.0,61800.0,Female,48700.0,Paris,Bachelor,Single,2023-10-21 23:01:31.809180916
43.0,65400.0,Female,40100.0,Paris,Master,Widowed,2023-10-21 23:53:57.083708368
38.0,30900.0,Male,21900.0,Rome,Master,Married,2023-10-22 00:46:22.358235824
25.0,66400.0,Male,33400.0,London,High School,Divorced,2023-10-22 01:38:47.632763276
38.0,65700.0,Male,45900.0,Berlin,High School,Married,2023-10-22 02:31:12.907290728
28.0,35900.0,Male,22500.0,London,High School,Married,2023-10-22 03:23:38.181818180
55.0,74000.0,Male,42200.0,Paris,High School,Single,2023-10-22 04:16:03.456345632
,28100.0,,22200.0,Berlin,Bachelor,Single,
59.0,40600.0,Male,24300.0,Berlin,High School,,2023-10-22 06:00:54.005400540
,57200.0,,37900.0,Paris,High School,Divorced,2023-10-22 06:53:19.279927992
52.0,37200.0,Female,15100.0,Paris,High School,Married,2023-10-22 07:45:44.554455444
31.0,,Female,28100.0,London,High School,Single,2023-10-22 08:38:09.828982896
31.0,53600.0,Male,40500.0,Paris,High School,Single,2023-10-22 09:30:35.103510348
27.0,47200.0,Male,33200.0,Berlin,High School,Single,2023-10-22 10:23:00.378037804
29.0,62500.0,Male,38400.0,Paris,Master,Married,2023-10-22 11:15:25.652565256
55.0,46600.0,Male,35400.0,Berlin,Bachelor,Single,2023-10-22 12:07:50.927092708
61.0,53500.0,Female,31800.0,London,Master,Single,2023-10-22 13:00:16.201620160
63.0,67200.0,Female,42100.0,Paris,Master,Married,2023-10-22 13:52:41.476147612
51.0,61900.0,Female,34200.0,Paris,Master,Single,2023-10-22 14:45:06.750675068
58.0,61800.0,Male,40000.0,Paris,High School,Single,
27.0,32800.0,Female,17300.0,Paris,Master,Single,2023-10-22 16:29:57.299729972
34.0,57900.0,Male,32100.0,Berlin,Bachelor,Divorced,2023-10-22 17:22:22.574257424
34.0,36800.0,Male,28900.0,Paris,High School,Single,2023-10-22 18:14:47.848784876
20.0,30800.0,Male,13700.0,London,Bachelor,Married,2023-10-22 19:07:13.123312328
48.0,48900.0,Female,21600.0,London,High School,Married,2023-10-22 19:59:38.397839784
68.0,36400.0,Male,15200.0,Paris,High School,Married,2023-10-22 20:52:03.672367236
18.0,61900.0,Male,32700.0,London,High School,Single,2023-10-22 21:44:28.946894688
29.0,62200.0,Male,34800.0,Berlin,High School,Single,2023-10-22 22:36:54.221422140
56.0,21500.0,Male,9400.0,Paris,Master,Single,2023-10-22 23:29:19.495949592
21.0,37600.0,Male,23300.0,London,High School,Single,2023-10-23 00:21:44.770477048
59.0,28100.0,Male,17800.0,Paris,Bachelor,Single,2023-10-23 01:14:10.045004500
30.0,43100.0,Male,30200.0,Paris,High School,Single,2023-10-23 02:06:35.319531952
51.0,56800.0,Male,44900.0,Paris,High School,Single,2023-10-23 02:59:00.594059404
59.0,46400.0,Male,30100.0,Paris,High School,Single,2023-10-23 03:51:25.868586856
38.0,41200.0,Male,18300.0,Berlin,Master,Married,
39.0,69500.0,Male,30300.0,London,PhD,Divorced,2023-10-23 05:36:16.417641764
21.0,15400.0,Female,10900.0,Paris,High School,Single,2023-10-23 06:28:41.692169216
35.0,68600.0,Male,45300.0,London,PhD,Single,2023-10-23 07:21:06.966696668
22.0,41800.0,Male,19400.0,London,Bachelor,Single,2023-10-23 08:13:32.241224120
36.0,48800.0,Male,24500.0,Paris,High School,Single,
19.0,42100.0,Male,29500.0,Berlin,High School,Single,2023-10-23 09:58:22.790279028
29.0,73100.0,Female,45800.0,Paris,Master,Single,2023-10-23 10:50:48.064806480
34.0,31500.0,Male,20000.0,Madrid,Bachelor,,2023-10-23 11:43:13.339333932
27.0,50200.0,Male,24300.0,Paris,Bachelor,Married,2023-10-23 12:35:38.613861384
51.0,57900.0,Male,37700.0,London,High School,Widowed,2023-10-23 13:28:03.888388836
23.0,25800.0,Male,18300.0,Madrid,High School,Single,2023-10-23 14:20:29.162916292
25.0,36200.0,Male,27300.0,Berlin,High School,Divorced,
68.0,47800.0,Female,33200.0,Paris,Bachelor,Married,2023-10-23 16:05:19.711971196
28.0,36700.0,Female,23100.0,London,Bachelor,Divorced,
,37800.0,,25300.0,Paris,Bachelor,Single,2023-10-23 17:50:10.261026100
26.0,44800.0,Male,26600.0,London,Bachelor,Married,2023-10-23 18:42:35.535553556
19.0,,Female,29300.0,Berlin,High School,Married,2023-10-23 19:35:00.810081008
25.0,44900.0,Male,33800.0,London,High School,Married,
28.0,66200.0,Male,40600.0,Paris,Master,Married,2023-10-23 21:19:51.359135912
,35000.0,,22300.0,London,High School,Married,2023-10-23 22:12:16.633663364
27.0,31200.0,Male,24800.0,Paris,Bachelor,Widowed,2023-10-23 23:04:41.908190816
38.0,78900.0,Female,62600.0,Paris,High School,Married,2023-10-23 23:57:07.182718272
,40100.0,,25400.0,London,High School,Divorced,2023-10-24 00:49:32.457245724
65.0,30300.0,Female,12500.0,London,High School,Single,2023-10-24 01:41:57.731773176
25.0,23900.0,Male,13300.0,London,Bachelor,Married,2023-10-24 02:34:23.006300628
53.0,66100.0,Female,51200.0,Paris,Bachelor,Single,2023-10-24 03:26:48.280828080
46.0,44900.0,Male,23100.0,Madrid,Bachelor,Single,2023-10-24 04:19:13.555355536
59.0,46200.0,Male,36900.0,London,Master,Divorced,2023-10-24 05:11:38.829882988
29.0,47600.0,Male,20600.0,Paris,High School,Divorced,2023-10-24 06:04:04.104410440
31.0,65200.0,Male,40900.0,Rome,High School,Married,2023-10-24 06:56:29.378937892
65.0,47300.0,Male,28700.0,Madrid,High School,Married,2023-10-24 07:48:54.653465344
67.0,85200.0,Female,,Paris,High School,Single,2023-10-24 08:41:19.927992796
38.0,52000.0,Male,40500.0,London,Master,Single,2023-10-24 09:33:45.202520252
39.0,65900.0,Male,42700.0,London,Master,Married,2023-10-24 10:26:10.477047704
38.0,62100.0,Female,30600.0,Paris,Bachelor,Single,2023-10-24 11:18:35.751575156
61.0,49500.0,Female,27400.0,Paris,Bachelor,Single,2023-10-24 12:11:01.026102608
67.0,41200.0,Male,28400.0,London,Master,Single,
47.0,55000.0,Male,28500.0,Paris,Bachelor,Single,2023-10-24 13:55:51.575157516
56.0,57700.0,Female,43400.0,Berlin,High School,,2023-10-24 14:48:16.849684968
37.0,41400.0,Female,19300.0,Paris,Bachelor,Single,2023-10-24 15:40:42.124212420
41.0,52500.0,Male,26600.0,Madrid,Bachelor,Divorced,2023-10-24 16:33:07.398739872
40.0,68500.0,Male,31400.0,Berlin,Bachelor,,2023-10-24 17:25:32.673267324
24.0,81000.0,Male,35800.0,Berlin,High School,Single,2023-10-24 18:17:57.947794780
26.0,62800.0,Female,32700.0,Paris,High School,Married,2023-10-24 19:10:23.222322232
18.0,77900.0,Male,62300.0,Berlin,High School,Single,2023-10-24 20:02:48.496849684
43.0,40600.0,Male,17800.0,London,High School,Married,2023-10-24 20:55:13.771377136
55.0,,Female,29400.0,London,High School,Single,2023-10-24 21:47:39.045904588
55.0,70100.0,Male,35700.0,Paris,High School,Married,2023-10-24 22:40:04.320432040
61.0,36600.0,Female,23700.0,Berlin,High School,Married,2023-10-24 23:32:29.594959496
39.0,42700.0,Male,29800.0,Paris,High School,Single,2023-10-25 00:24:54.869486948
61.0,76100.0,Male,53300.0,London,Master,Married,2023-10-25 01:17:20.144014400
27.0,35400.0,Male,14300.0,Berlin,High School,Married,2023-10-25 02:09:45.418541852
23.0,29900.0,Female,19800.0,London,High School,Married,2023-10-25 03:02:10.693069304
34.0,72900.0,Female,47600.0,Paris,High School,Single,2023-10-25 03:54:35.967596760
68.0,68000.0,Female,41300.0,Paris,High School,Married,2023-10-25 04:47:01.242124212
67.0,56500.0,Male,31200.0,London,Bachelor,Single,2023-10-25 05:39:26.516651664
55.0,49300.0,Male,35400.0,Paris,High School,Divorced,2023-10-25 06:31:51.791179116
41.0,43400.0,Male,23300.0,Paris,Bachelor,Divorced,2023-10-25 07:24:17.065706568
,54200.0,,26700.0,Paris,High School,Single,2023-10-25 08:16:42.340234024
27.0,73700.0,Male,38600.0,Berlin,High School,,2023-10-25 09:09:07.614761476
25.0,,Female,30900.0,Paris,Bachelor,Single,2023-10-25 10:01:32.889288928
38.0,82500.0,Male,40100.0,Madrid,Master,,2023-10-25 10:53:58.163816380
23.0,36500.0,Female,23500.0,London,High School,Single,2023-10-25 11:46:23.438343832
38.0,49700.0,Female,37500.0,Berlin,Master,Single,2023-10-25 12:38:48.712871284
56.0,44400.0,Male,28300.0,Paris,Master,Single,2023-10-25 13:31:13.987398740
41.0,33700.0,Female,19500.0,Madrid,High School,Married,2023-10-25 14:23:39.261926192
50.0,47700.0,Male,34300.0,Paris,Master,Single,2023-10-25 15:16:04.536453644
35.0,56300.0,Female,39400.0,Paris,Bachelor,Married,2023-10-25 16:08:29.810981096
45.0,57900.0,Male,31700.0,Paris,High School,Married,2023-10-25 17:00:55.085508548
69.0,82600.0,Male,53000.0,Paris,Master,Single,2023-10-25 17:53:20.360036004
49.0,57000.0,Male,39400.0,London,High School,Married,2023-10-25 18:45:45.634563456
29.0,67300.0,Female,33500.0,Berlin,High School,Single,2023-10-25 19:38:10.909090908
65.0,51000.0,Female,27900.0,Paris,High School,Divorced,2023-10-25 20:30:36.183618360
59.0,75200.0,Male,33300.0,Berlin,Bachelor,Single,
44.0,86000.0,Female,68400.0,Berlin,Bachelor,Divorced,2023-10-25 22:15:26.732673268
27.0,58000.0,Male,25200.0,Madrid,High School,Married,2023-10-25 23:07:52.007200720
63.0,,Female,16400.0,Paris,High School,Married,2023-10-26 00:00:17.281728172
69.0,41800.0,Male,24700.0,Paris,High School,Single,2023-10-26 00:52:42.556255624
59.0,54200.0,Male,40400.0,Paris,High School,Single,2023-10-26 01:45:07.830783076
49.0,56800.0,Male,30800.0,Paris,Master,Single,2023-10-26 02:37:33.105310528
59.0,60500.0,Male,42800.0,London,Bachelor,Single,2023-10-26 03:29:58.379837984
43.0,56900.0,Male,38100.0,London,High School,Single,2023-10-26 04:22:23.654365436
42.0,50100.0,Male,32800.0,Paris,High School,Single,2023-10-26 05:14:48.928892888
28.0,40500.0,Male,29900.0,London,High School,Single,2023-10-26 06:07:14.203420340
40.0,56000.0,Male,22700.0,Paris,High School,Single,2023-10-26 06:59:39.477947792
51.0,77800.0,Female,60000.0,Paris,Bachelor,Widowed,2023-10-26 07:52:04.752475248
69.0,65300.0,Male,47800.0,Paris,High School,Married,2023-10-26 08:44:30.027002700
57.0,58000.0,Male,45000.0,London,High School,Married,2023-10-26 09:36:55.301530152
40.0,65400.0,Male,46900.0,London,Bachelor,Single,2023-10-26 10:29:20.576057604
46.0,44400.0,Male,33400.0,Berlin,PhD,Single,2023-10-26 11:21:45.850585056
48.0,42400.0,Female,20400.0,Madrid,High School,Married,2023-10-26 12:14:11.125112508
24.0,,Female,20500.0,Berlin,High School,Married,2023-10-26 13:06:36.399639964
57.0,48100.0,Male,25300.0,Paris,PhD,Married,2023-10-26 13:59:01.674167416
50.0,43700.0,Male,19400.0,Paris,High School,Married,2023-10-26 14:51:26.948694868
38.0,68100.0,Female,47100.0,Madrid,Bachelor,Single,2023-10-26 15:43:52.223222320
19.0,42900.0,Female,19500.0,Berlin,Bachelor,Widowed,2023-10-26 16:36:17.497749772
35.0,38000.0,Male,16000.0,Berlin,High School,Married,2023-10-26 17:28:42.772277228
64.0,79100.0,Male,56200.0,Berlin,High School,Single,2023-10-26 18:21:08.046804680
50.0,43200.0,Male,32900.0,Paris,High School,Single,2023-10-26 19:13:33.321332132
54.0,52300.0,Male,36900.0,Berlin,Bachelor,Single,2023-10-26 20:05:58.595859584
51.0,56800.0,Female,41500.0,Paris,Master,Single,2023-10-26 20:58:23.870387036
37.0,32900.0,Male,21000.0,Paris,Bachelor,Married,2023-10-26 21:50:49.144914492
52.0,68500.0,Male,51700.0,Paris,High School,Single,2023-10-26 22:43:14.419441944
68.0,59600.0,Male,35700.0,London,High School,Single,2023-10-26 23:35:39.693969396
67.0,73400.0,Male,58400.0,London,High School,,2023-10-27 00:28:04.968496848
35.0,39800.0,Male,17600.0,London,Master,Single,2023-10-27 01:20:30.243024300
63.0,51500.0,Male,37300.0,London,Master,Single,2023-10-27 02:12:55.517551752
41.0,,Female,33200.0,London,High School,Married,2023-10-27 03:05:20.792079208
25.0,54000.0,Male,34100.0,Paris,High School,Single,
47.0,28200.0,Male,19500.0,London,Bachelor,Single,2023-10-27 04:50:11.341134112
61.0,51700.0,Male,38100.0,Berlin,High School,Widowed,2023-10-27 05:42:36.615661564
27.0,28600.0,Male,21300.0,London,Bachelor,Married,2023-10-27 06:35:01.890189016
40.0,55400.0,Male,26000.0,London,High School,Single,2023-10-27 07:27:27.164716472
69.0,18100.0,Male,8700.0,London,High School,Married,2023-10-27 08:19:52.439243924
66.0,22200.0,Female,9000.0,Paris,High School,Single,2023-10-27 09:12:17.713771376
28.0,62300.0,Male,28200.0,London,High School,,2023-10-27 10:04:42.988298828
19.0,41800.0,Female,21100.0,Paris,High School,Married,2023-10-27 10:57:08.262826280
43.0,35200.0,Male,24200.0,London,High School,Single,2023-10-27 11:49:33.537353736
53.0,69100.0,Male,40800.0,London,High School,Divorced,2023-10-27 12:41:58.811881188
50.0,54900.0,Male,38600.0,Paris,High School,Single,2023-10-27 13:34:24.086408640
